index,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,Provider SSA County Code,Provider County Name,Ownership Type,Number of Certified Beds,Number of Residents in Certified Beds,Provider Type,Provider Resides in Hospital,Legal Business Name,Date First Approved to Provide Medicare and Medicaid services,Continuing Care Retirement Community,Special Focus Facility,Most Recent Health Inspection More Than 2 Years Ago,Provider Changed Ownership in Last 12 Months,With a Resident and Family Council,Automatic Sprinkler Systems in All Required Areas,Overall Rating,Overall Rating Footnote,Health Inspection Rating,Health Inspection Rating Footnote,QM Rating,QM Rating Footnote,Staffing Rating,Staffing Rating Footnote,RN Staffing Rating,RN Staffing Rating Footnote,Reported Staffing Footnote,Physical Therapist Staffing Footnote,Reported CNA Staffing Hours per Resident per Day,Reported LPN Staffing Hours per Resident per Day,Reported RN Staffing Hours per Resident per Day,Reported Licensed Staffing Hours per Resident per Day,Reported Total Nurse Staffing Hours per Resident per Day,Reported Physical Therapist Staffing Hours per Resident Per Day,Expected CNA Staffing Hours per Resident per Day,Expected LPN Staffing Hours per Resident per Day,Expected RN Staffing Hours per Resident per Day,Expected Total Nurse Staffing Hours per Resident per Day,Adjusted CNA Staffing Hours per Resident per Day,Adjusted LPN Staffing Hours per Resident per Day,Adjusted RN Staffing Hours per Resident per Day,Adjusted Total Nurse Staffing Hours per Resident per Day,Cycle 1 Total Number of Health Deficiencies,Cycle 1 Number of Standard Health Deficiencies,Cycle 1 Number of Complaint Health Deficiencies,Cycle 1 Health Deficiency Score,Cycle 1 Standard Survey Health Date,Cycle 1 Number of Health Revisits,Cycle 1 Health Revisit Score,Cycle 1 Total Health Score,Cycle 2 Total Number of Health Deficiencies,Cycle 2 Number of Standard Health Deficiencies,Cycle 2 Number of Complaint Health Deficiencies,Cycle 2 Health Deficiency Score,Cycle 2 Standard Health Survey Date,Cycle 2 Number of Health Revisits,Cycle 2 Health Revisit Score,Cycle 2 Total Health Score,Cycle 3 Total Number of Health Deficiencies,Cycle 3 Number of Standard Health Deficiencies,Cycle 3 Number of Complaint Health Deficiencies,Cycle 3 Health Deficiency Score,Cycle 3 Standard Health Survey Date,Cycle 3 Number of Health Revisits,Cycle 3 Health Revisit Score,Cycle 3 Total Health Score,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,Location,Processing Date
2513,075278,WEST HARTFORD HEALTH & REHABILITATION CENTER,130 LOOMIS DR,WEST HARTFORD,CT,6107,8605218700,10,Hartford,For profit - Corporation,160,138,Medicare and Medicaid,False,BROOKVIEW CORP,02/16/1977,False,False,False,False,Both,Yes,4.0,,3.0,,5.0,,3.0,,3.0,,,,2.36957,0.88804,0.57065,1.4587,3.82826,0.06196,2.5403,0.62982,0.98005,4.15017,2.28879,1.17029,0.43507,3.71824,3.0,3.0,3.0,28.0,11/05/2015,1.0,0.0,28.0,10.0,9.0,1.0,60.0,10/17/2014,1.0,0.0,60.0,3.0,3.0,0.0,16.0,11/18/2013,1.0,0.0,16.0,36.667,1,2,2,$2875.00,0,2,"130 LOOMIS DR
WEST HARTFORD, CT 06107
(41.766678, -72.739818)",09/01/2016
2514,075271,"MYSTIC HEALTHCARE & REHABILITATION CENTER, LLC",475 HIGH ST,MYSTIC,CT,6355,8605366070,50,New London,For profit - Partnership,100,85,Medicare and Medicaid,False,MYSTIC HEALTHCARE & REHABILITATION CENTER LLC,08/01/1976,False,False,False,False,Resident,Yes,3.0,,3.0,,4.0,,3.0,,4.0,,,,2.25118,0.56824,1.06059,1.62882,3.88001,0.04,2.73188,0.7669,1.18372,4.68249,2.02195,0.615,0.66948,3.34009,12.0,9.0,6.0,48.0,05/26/2016,1.0,0.0,48.0,8.0,8.0,0.0,40.0,08/20/2015,1.0,0.0,40.0,8.0,7.0,2.0,32.0,07/24/2014,1.0,0.0,32.0,42.667,2,3,0,$0.00,0,0,"475 HIGH ST
MYSTIC, CT 06355
(41.364481, -71.974024)",09/01/2016
2515,075274,WESTERN REHABILITATION CARE CENTER,107 OSBORNE STREET,DANBURY,CT,6810,2037928102,0,Fairfield,For profit - Partnership,180,130,Medicare and Medicaid,False,SENIOR PHILANTHROPY OF DANBURY LLC,10/22/1976,False,False,False,False,Resident,Yes,2.0,,1.0,,2.0,,4.0,,4.0,,,,2.28308,0.65346,0.78808,1.44154,3.72462,0.09115,2.36389,0.62977,0.99434,3.98801,2.36982,0.86122,0.5922,3.76468,13.0,11.0,7.0,92.0,04/29/2016,1.0,0.0,92.0,13.0,7.0,8.0,68.0,06/26/2015,1.0,0.0,68.0,35.0,17.0,18.0,172.0,09/16/2014,1.0,0.0,172.0,97.333,9,5,2,$7638.00,0,2,"107 OSBORNE STREET
DANBURY, CT 06810
(41.403689, -73.442173)",09/01/2016
2516,075272,ST JOSEPH'S RESIDENCE,1365 ENFIELD ST,ENFIELD,CT,6082,8607410791,10,Hartford,Non profit - Corporation,25,25,Medicare and Medicaid,False,LITTLE SISTERS OF THE POOR,12/16/1975,False,False,False,False,Resident,Yes,5.0,,5.0,,5.0,,5.0,,5.0,,,,3.176,0.984,1.468,2.452,5.628,0.002,2.17167,0.58313,0.83547,3.59027,3.58847,1.40057,1.31291,6.31872,0.0,0.0,0.0,0.0,10/21/2015,0.0,0.0,0.0,3.0,3.0,0.0,36.0,09/04/2014,1.0,0.0,36.0,2.0,2.0,0.0,12.0,08/01/2013,1.0,0.0,12.0,14.0,0,0,0,$0.00,0,0,"1365 ENFIELD ST
ENFIELD, CT 06082
(41.972236, -72.59246)",09/01/2016
2517,075280,WESTPORT REHABILITATION COMPLEX,1 BURR ROAD,WESTPORT,CT,6880,2032264201,0,Fairfield,Non profit - Other,120,104,Medicare and Medicaid,False,SENIOR PHILANTHROPY OF WESTPORT LLC,04/04/1977,False,False,False,False,Resident,Yes,3.0,,3.0,,1.0,,4.0,,3.0,,,,2.59375,0.97933,0.6625,1.64183,4.23558,0.15192,2.20773,0.61686,1.01746,3.84205,2.88273,1.31771,0.48653,4.44377,4.0,4.0,1.0,44.0,10/08/2015,1.0,0.0,44.0,3.0,3.0,2.0,12.0,11/06/2014,1.0,0.0,12.0,13.0,10.0,5.0,88.0,12/09/2013,1.0,0.0,88.0,40.667,3,2,0,$0.00,0,0,"1 BURR ROAD
WESTPORT, CT 06880
(41.137199, -73.367696)",09/01/2016
2518,075270,GROTON REGENCY CENTER,1145 POQUONNOCK RD,GROTON,CT,6340,8604469960,50,New London,For profit - Corporation,162,137,Medicare and Medicaid,False,1145 POQUONNOCK ROAD OPERATIONS LLC,07/26/1976,False,False,False,False,Resident,Yes,3.0,,3.0,,2.0,,3.0,,3.0,,,,1.89416,0.75146,0.6073,1.35876,3.25292,0.10109,2.42799,0.60062,0.94406,3.97266,1.91422,1.03845,0.48066,3.30061,2.0,1.0,1.0,24.0,03/24/2016,1.0,0.0,24.0,10.0,8.0,7.0,56.0,02/20/2015,1.0,0.0,56.0,5.0,5.0,2.0,24.0,03/14/2014,1.0,0.0,24.0,34.667,7,2,1,$6500.00,0,1,"1145 POQUONNOCK RD
GROTON, CT 06340
(41.346698, -72.043241)",09/01/2016
2519,075279,KIMBERLY HALL NORTH,1 EMERSON DR,WINDSOR,CT,6095,8606886443,10,Hartford,For profit - Corporation,150,138,Medicare and Medicaid,False,1 EMERSON DRIVE NORTH OPERATIONS,01/11/1977,False,False,False,False,Both,Yes,3.0,,3.0,,3.0,,3.0,,4.0,,,,2.29058,0.4587,0.67754,1.13623,3.42682,0.04312,2.43839,0.59477,0.9016,3.93475,2.30496,0.64012,0.56151,3.51055,7.0,7.0,0.0,32.0,06/23/2016,1.0,0.0,32.0,8.0,7.0,2.0,52.0,05/14/2015,1.0,0.0,52.0,7.0,6.0,1.0,36.0,04/11/2014,1.0,0.0,36.0,39.333,3,2,0,$0.00,0,0,"1 EMERSON DR
WINDSOR, CT 06095
(41.837832, -72.666767)",09/01/2016
2520,075275,GRIMES CENTER,1354 CHAPEL ST,NEW HAVEN,CT,6511,2038678300,40,New Haven,Non profit - Corporation,122,113,Medicare and Medicaid,False,YALE-NEW HAVEN CONTINUUM CORPORATION,01/01/1978,False,False,False,False,Resident,Yes,4.0,,3.0,,5.0,,3.0,,5.0,,,,1.99336,0.55664,1.21372,1.77035,3.76372,0.37168,2.44256,0.67725,1.26721,4.38702,2.00245,0.68218,0.71566,3.4582,6.0,6.0,0.0,24.0,05/05/2016,1.0,0.0,24.0,8.0,8.0,1.0,36.0,05/21/2015,1.0,0.0,36.0,12.0,8.0,9.0,72.0,08/14/2014,1.0,0.0,72.0,36.0,2,9,0,$0.00,0,0,"1354 CHAPEL ST
NEW HAVEN, CT 06511
(41.310411, -72.940373)",09/01/2016
2521,075329,INGRAHAM MANOR,400 N MAIN ST,BRISTOL,CT,6010,8605843400,10,Hartford,Non profit - Corporation,128,110,Medicare and Medicaid,True,"BRISTOL HEALTH CARE, INC.",12/29/1989,False,False,False,False,Resident,Yes,3.0,,2.0,,3.0,,5.0,,5.0,,,,3.25727,0.56545,1.10182,1.66727,4.92454,0.10955,2.46247,0.59187,0.9428,3.99714,3.24566,0.79296,0.87322,4.96613,10.0,10.0,1.0,52.0,05/15/2015,1.0,0.0,52.0,11.0,9.0,2.0,84.0,04/03/2014,1.0,0.0,84.0,18.0,16.0,2.0,116.0,02/21/2013,1.0,0.0,116.0,73.333,2,2,1,$1170.00,0,1,"400 N MAIN ST
BRISTOL, CT 06010
(41.679214, -72.947179)",09/01/2016
2522,075316,GLASTONBURY HEALTH CARE CENTER,1175 HEBRON AVE,GLASTONBURY,CT,6033,8606591905,10,Hartford,For profit - Corporation,105,103,Medicare and Medicaid,False,GLASTONBURY HEALTH CARE CENTER,02/10/1988,False,False,False,False,Both,Yes,4.0,,4.0,,3.0,,4.0,,5.0,,,,2.46602,0.14466,1.41068,1.55534,4.02136,0.23883,2.46892,0.62589,1.09914,4.19394,2.45082,0.19184,0.95899,3.86503,3.0,3.0,2.0,16.0,12/21/2015,1.0,0.0,16.0,9.0,3.0,6.0,60.0,11/20/2014,1.0,0.0,60.0,5.0,2.0,3.0,24.0,12/03/2013,1.0,0.0,24.0,32.0,1,5,0,$0.00,0,0,"1175 HEBRON AVE
GLASTONBURY, CT 06033
(41.71823, -72.565754)",09/01/2016
2523,075328,WATROUS NURSING CENTER,9 NECK RD,MADISON,CT,6443,2032459483,40,New Haven,For profit - Individual,45,35,Medicare and Medicaid,False,"WATERBURY EXTENDED CARE FACILITY, INC.",01/01/1990,False,False,False,False,Resident,Yes,3.0,,2.0,,2.0,,4.0,,5.0,,,,2.34286,0.58714,1.06571,1.65286,3.99571,0.01571,2.29134,0.60106,0.90988,3.80229,2.50887,0.81077,0.87517,4.23595,9.0,9.0,3.0,88.0,08/13/2015,1.0,0.0,88.0,8.0,8.0,2.0,48.0,07/17/2014,1.0,0.0,48.0,4.0,3.0,3.0,36.0,09/06/2013,1.0,0.0,36.0,66.0,5,1,1,$12285.00,0,1,"9 NECK RD
MADISON, CT 06443
(41.277718, -72.626565)",09/01/2016
2524,075327,APPLE REHAB MYSTIC,28 BROADWAY,MYSTIC,CT,6355,8605369655,50,New London,For profit - Corporation,60,49,Medicare and Medicaid,False,MARY ELIZABETH NURSING CENTER. INC.,01/01/1990,False,False,False,False,Both,Yes,4.0,,3.0,,4.0,,4.0,,5.0,,,,2.31939,0.65408,0.87347,1.52755,3.84694,0.11531,2.47094,0.59263,0.86345,3.92702,2.30321,0.91606,0.75587,3.94871,6.0,6.0,0.0,32.0,06/18/2015,1.0,0.0,32.0,6.0,6.0,0.0,48.0,05/15/2014,1.0,0.0,48.0,6.0,6.0,0.0,32.0,06/11/2013,1.0,0.0,32.0,37.333,0,0,0,$0.00,0,0,"28 BROADWAY
MYSTIC, CT 06355
(41.352255, -71.963903)",09/01/2016
2525,075313,GLADEVIEW HEALTH CARE CENTER,60 BOSTON POST RD,OLD SAYBROOK,CT,6475,8603886696,30,Middlesex,For profit - Corporation,132,119,Medicare and Medicaid,False,GLADEVIEW HEALTH CARE CENTER INC,10/09/1987,False,False,False,False,Resident,Yes,2.0,,2.0,,4.0,,3.0,,5.0,,,,2.07899,0.41429,1.0916,1.50588,3.58488,0.10126,2.40967,0.61529,0.99115,4.01611,2.11698,0.55886,0.82293,3.59808,6.0,6.0,0.0,28.0,07/16/2015,1.0,0.0,28.0,9.0,9.0,1.0,80.0,09/18/2014,1.0,0.0,80.0,4.0,4.0,0.0,36.0,08/26/2013,1.0,0.0,36.0,46.667,2,1,1,$11550.00,0,1,"60 BOSTON POST RD
OLD SAYBROOK, CT 06475
(41.312548, -72.36333)",09/01/2016
2526,075326,EVERGREEN HEALTH CARE CENTER,205 CHESTNUT HILL ROAD,STAFFORD SPRINGS,CT,6076,8606846341,60,Tolland,Non profit - Corporation,180,137,Medicare and Medicaid,False,STAFFORD SPRINGS CT SNF LLC,10/26/1989,False,False,False,True,Both,Yes,2.0,,2.0,,1.0,,5.0,,5.0,,,,3.15182,0.91423,1.02737,1.94161,5.09342,0.10438,2.56459,0.66657,1.00309,4.23425,3.01553,1.13837,0.76529,4.8488,8.0,4.0,4.0,68.0,08/07/2015,1.0,0.0,68.0,10.0,10.0,0.0,40.0,09/26/2014,1.0,0.0,40.0,4.0,4.0,2.0,16.0,10/28/2013,1.0,0.0,16.0,50.0,0,3,0,$0.00,0,0,"205 CHESTNUT HILL ROAD
STAFFORD SPRINGS, CT 06076
(41.97912, -72.396374)",09/01/2016
2527,075314,TOUCHPOINTS AT MANCHESTER,333 BIDWELL ST BOX 1296,MANCHESTER,CT,6040,8605333086,10,Hartford,For profit - Corporation,131,123,Medicare and Medicaid,False,"BIDWELL CARE CENTER, LLC",01/01/1988,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,2.0,,3.0,,,,1.7622,0.39431,0.57724,0.97154,2.73375,0.09065,2.23646,0.61099,0.9655,3.81295,1.93337,0.53565,0.44673,2.89001,6.0,6.0,1.0,28.0,05/20/2016,1.0,0.0,28.0,0.0,0.0,0.0,0.0,04/09/2015,0.0,0.0,0.0,10.0,10.0,4.0,76.0,06/06/2014,1.0,0.0,76.0,26.667,2,0,0,$0.00,0,0,"333 BIDWELL ST
MANCHESTER, CT 06040
(41.759594, -72.545849)",09/01/2016
2528,105299,WHISPERING OAKS,1514 E CHELSEA ST,TAMPA,FL,33610,8132386406,280,Hillsborough,Non profit - Other,236,229,Medicare and Medicaid,False,"SENIOR HEALTH-TNF, LLC",06/01/1980,False,False,False,False,Both,Yes,4.0,,3.0,,5.0,,3.0,,3.0,,,,2.57642,0.67314,0.61987,1.29301,3.86943,0.04017,2.3784,0.60284,0.93632,3.91756,2.65799,0.92679,0.49467,3.98138,6.0,2.0,4.0,28.0,04/29/2016,1.0,0.0,28.0,7.0,5.0,2.0,28.0,01/08/2015,1.0,0.0,28.0,4.0,4.0,0.0,20.0,12/06/2013,1.0,0.0,20.0,26.667,0,7,0,$0.00,0,0,"1514 E CHELSEA ST
TAMPA, FL 33610
(27.985111, -82.442046)",09/01/2016
2529,105300,"TERRACE AT HOBE SOUND, THE",9555 SE FEDERAL HWY,HOBE SOUND,FL,33455,7725465800,420,Martin,For profit - Corporation,120,120,Medicare and Medicaid,False,HOBE SOUND OPCO LLC,03/01/1977,False,False,False,False,Both,Yes,3.0,,3.0,,1.0,,4.0,,4.0,,,,2.6725,0.78708,0.72875,1.51583,4.18833,0.05458,2.4469,0.59734,0.96287,4.00711,2.67993,1.09364,0.56552,4.21319,8.0,6.0,2.0,44.0,03/31/2016,1.0,0.0,44.0,5.0,5.0,0.0,20.0,01/23/2015,1.0,0.0,20.0,6.0,5.0,1.0,32.0,11/22/2013,1.0,0.0,32.0,34.0,0,3,1,$910.00,0,1,"9555 SE FEDERAL HWY
HOBE SOUND, FL 33455
(27.088276, -80.151031)",09/01/2016
2530,105293,EGRET COVE CENTER,550 62ND ST S,SAINT PETERSBURG,FL,33707,7273476151,510,Pinellas,Non profit - Corporation,120,88,Medicare and Medicaid,False,EGRET COVE REHABILITATION CENTER LLC,04/01/1976,False,False,False,False,Both,Yes,4.0,,2.0,,5.0,,4.0,,3.0,,,,2.72727,0.9108,0.6267,1.5375,4.26477,0.07386,2.2766,0.66793,1.17259,4.11712,2.93943,1.13179,0.39935,4.17546,8.0,6.0,2.0,40.0,03/04/2016,1.0,0.0,40.0,15.0,9.0,6.0,72.0,01/08/2015,1.0,0.0,72.0,10.0,7.0,3.0,44.0,11/22/2013,1.0,0.0,44.0,51.333,0,13,2,$17030.00,0,2,"550 62ND ST S
SAINT PETERSBURG, FL 33707
(27.765569, -82.720223)",09/01/2016
